pattern_id,pattern_type,account
301,BIPARTITE,0117::80E86ED60
301,BIPARTITE,011405::809FF8A10
301,BIPARTITE,0217096::8063038B0
301,BIPARTITE,0010060::803F704D0
301,BIPARTITE,01674::802BDE290
301,BIPARTITE,029685::80E41B370
301,BIPARTITE,013327::80755E440
301,BIPARTITE,003335::8026E9C90
301,BIPARTITE,029404::80BD6B060
301,BIPARTITE,011318::800BA98F0
301,BIPARTITE,0131928::80EF93140
301,BIPARTITE,0217125::806BF3340
302,BIPARTITE,0050528::812D0C600
302,BIPARTITE,0148350::811FFF630
303,GATHER-SCATTER,0016787::806387910
303,GATHER-SCATTER,0011838::8046B6AF0
303,GATHER-SCATTER,0032464::80E6BBF00
303,GATHER-SCATTER,0214881::80573ACC0
303,GATHER-SCATTER,0226331::80C0D6570
303,GATHER-SCATTER,004726::802E2AD70
303,GATHER-SCATTER,001241::808CF8120
303,GATHER-SCATTER,0134976::80CFD3670
303,GATHER-SCATTER,0214::80C39B650
303,GATHER-SCATTER,011::80313BBD0
303,GATHER-SCATTER,0021568::807DEAE80
303,GATHER-SCATTER,0122342::80AE61F10
303,GATHER-SCATTER,015010::80678E780
303,GATHER-SCATTER,01467::80104B3D0
303,GATHER-SCATTER,010::801BF9ED0
303,GATHER-SCATTER,013057::807BBFDF0
303,GATHER-SCATTER,01522::801E2A890
303,GATHER-SCATTER,01490::800325390
303,GATHER-SCATTER,0218885::80FDA84F0
303,GATHER-SCATTER,002627::8037A5750
303,GATHER-SCATTER,0013157::8053C0C10
303,GATHER-SCATTER,0025665::809682F70
303,GATHER-SCATTER,017732::80420E360
303,GATHER-SCATTER,029251::80A3615C0
303,GATHER-SCATTER,0227250::809DBF4A0
303,GATHER-SCATTER,0112989::804FF77B0
303,GATHER-SCATTER,0048211::811BCBB70
303,GATHER-SCATTER,01292::8004825B0
304,FAN-IN,012::800202F00
304,FAN-IN,012::8001B8420
304,FAN-IN,00410::8003AA6D0
304,FAN-IN,011::800065110
304,FAN-IN,020::800283B60
304,FAN-IN,011::800289C70
304,FAN-IN,012::800528290
304,FAN-IN,022::8001AE930
304,FAN-IN,012::8001D5700
304,FAN-IN,023::800124BD0
304,FAN-IN,011::8001D5B50
304,FAN-IN,023::8000FE790
304,FAN-IN,011::80027BDE0
304,FAN-IN,020::8001C80F0
305,GATHER-SCATTER,015964::80ED72BA0
305,GATHER-SCATTER,029069::80206C890
305,GATHER-SCATTER,003149::80E4B13E0
305,GATHER-SCATTER,01665::8027A9260
305,GATHER-SCATTER,0213952::80794B6F0
305,GATHER-SCATTER,0224866::80D151C70
305,GATHER-SCATTER,0021922::80A673510
305,GATHER-SCATTER,025536::80871BB70
305,GATHER-SCATTER,011157::80208F660
305,GATHER-SCATTER,010::80015D1B0
305,GATHER-SCATTER,001501::8024B3B30
305,GATHER-SCATTER,01490::80056CE80
305,GATHER-SCATTER,0220504::807E8AAA0
305,GATHER-SCATTER,028711::80763C2E0
305,GATHER-SCATTER,0229227::80E253070
305,GATHER-SCATTER,0020898::80BC00080
305,GATHER-SCATTER,012513::80B3686E0
305,GATHER-SCATTER,018067::803707DC0
305,GATHER-SCATTER,0116425::8060E9190
305,GATHER-SCATTER,0226391::809A73560
305,GATHER-SCATTER,029467::80382F320
305,GATHER-SCATTER,011474::808A32010
305,GATHER-SCATTER,0029435::80B52B5C0
305,GATHER-SCATTER,0142836::80FE13FA0
305,GATHER-SCATTER,0214::80C1C8AC0
305,GATHER-SCATTER,006075::805ABBEE0
305,GATHER-SCATTER,0248160::811A32DC0
306,FAN-OUT,027637::8043C7360
306,FAN-OUT,0122352::81071EAA0
306,FAN-OUT,017321::80A090510
306,FAN-OUT,005836::802E7F950
306,FAN-OUT,003514::80212D6B0
306,FAN-OUT,0219449::80A37E600
306,FAN-OUT,0043460::8107E4020
306,FAN-OUT,003420::80AEBD9D0
306,FAN-OUT,0124368::80E427DE0
306,FAN-OUT,0015::80AD14210
306,FAN-OUT,014549::801D08580
306,FAN-OUT,016109::808252DC0
306,FAN-OUT,0214749::805DB7F20
306,FAN-OUT,0018405::806FD7DE0
306,FAN-OUT,01601::811F005C0
306,FAN-OUT,0213580::8123CC980
306,FAN-OUT,013862::801F99F20
307,GATHER-SCATTER,011::8002DBAE0
307,GATHER-SCATTER,012::804F86260
307,GATHER-SCATTER,021745::8017A0600
307,GATHER-SCATTER,008354::80C27CCE0
307,GATHER-SCATTER,0240304::80FA75C10
307,GATHER-SCATTER,0010813::804324EF0
307,GATHER-SCATTER,012963::8093E7B50
307,GATHER-SCATTER,021745::801E11270
307,GATHER-SCATTER,01665::800604EA0
308,GATHER-SCATTER,022::80012CB40
308,GATHER-SCATTER,012::8000FFBD0
308,GATHER-SCATTER,011::800256EF0
308,GATHER-SCATTER,022::800176D40
308,GATHER-SCATTER,010::8000F2A20
308,GATHER-SCATTER,02591::80043DF50
308,GATHER-SCATTER,012::80005E9C0
308,GATHER-SCATTER,001::8001275E0
308,GATHER-SCATTER,019::8000AEDD0
308,GATHER-SCATTER,011::800259050
308,GATHER-SCATTER,011::800122A90
308,GATHER-SCATTER,023::80016FAF0
309,FAN-IN,0249176::812A70ED0
309,FAN-IN,0049508::812A70E80
310,FAN-IN,015231::80266F880
310,FAN-IN,023691::8021353D0
311,FAN-OUT,0249176::812A70ED0
311,FAN-OUT,0049508::812A70E80
312,FAN-OUT,0119::811C597B0
312,FAN-OUT,0048309::811C599A0
312,FAN-OUT,0150240::812D22980
312,FAN-OUT,0222::811B83280
313,BIPARTITE,0225734::809A1A300
313,BIPARTITE,0224449::80FF51600
313,BIPARTITE,005329::802D9D740
313,BIPARTITE,011904::8051972F0
313,BIPARTITE,0220::8000D7130
313,BIPARTITE,001267::80A209200
313,BIPARTITE,019729::80544C970
313,BIPARTITE,0022062::80DA97DD0
314,RANDOM,0050528::812D0C600
314,RANDOM,0148350::812D0C3C0
315,FAN-OUT,027637::811A5D510
315,FAN-OUT,0131167::8104787A0
315,FAN-OUT,0014277::80EBF9190
315,FAN-OUT,0033884::80CB568B0
315,FAN-OUT,0214621::80C1460F0
315,FAN-OUT,0223026::80BA8AD00
315,FAN-OUT,025075::802873390
315,FAN-OUT,0115656::80D49F930
315,FAN-OUT,017649::80EBECAD0
315,FAN-OUT,0214::80C4F7380
315,FAN-OUT,0218989::80F00D2B0
315,FAN-OUT,0221130::8086C0910
316,SCATTER-GATHER,0048308::811ED7DF0
316,SCATTER-GATHER,0048308::811EDA7A0
316,SCATTER-GATHER,0148348::81235EE30
316,SCATTER-GATHER,0148016::811C4EDD0
316,SCATTER-GATHER,0249118::812D1A650
316,SCATTER-GATHER,0048526::8120D4990
316,SCATTER-GATHER,0119::81235E8B0
316,SCATTER-GATHER,0149345::812D1AC00
316,SCATTER-GATHER,0223::812D1A410
316,SCATTER-GATHER,0048309::81235EAA0
316,SCATTER-GATHER,0048910::8120D49E0
316,SCATTER-GATHER,0251264::812D1B280
316,SCATTER-GATHER,0118::811A67510
316,SCATTER-GATHER,0223::811A65E30
317,FAN-OUT,0050202::812D129C0
317,FAN-OUT,0222::812D127D0
318,FAN-OUT,0025960::80A6A9B40
318,FAN-OUT,01522::801C7C860
318,FAN-OUT,0027954::80DADEFF0
318,FAN-OUT,0139793::80F519ED0
318,FAN-OUT,0115656::806D3C9E0
318,FAN-OUT,012004::8014EA0D0
318,FAN-OUT,0232391::80C8966E0
318,FAN-OUT,001244::803421B00
318,FAN-OUT,017222::80EE57F40
319,FAN-OUT,001244::800A79350
319,FAN-OUT,0142950::8107D2090
319,FAN-OUT,0231212::80ED002D0
319,FAN-OUT,01502::805EB9B90
319,FAN-OUT,0240243::80F5AB7A0
319,FAN-OUT,00220::808FDE640
319,FAN-OUT,006::80AF9E380
319,FAN-OUT,0031208::80FB8A6A0
319,FAN-OUT,001047::8006B5930
319,FAN-OUT,0211075::80D4C7160
319,FAN-OUT,0212818::8053B7850
319,FAN-OUT,0235580::80D599C70
319,FAN-OUT,01688::80152EDC0
319,FAN-OUT,0115::80CEC52A0
319,FAN-OUT,0110::80CCC00B0
319,FAN-OUT,029715::80CB11750
320,GATHER-SCATTER,029251::807ABA360
320,GATHER-SCATTER,010::80071C080
320,GATHER-SCATTER,0219444::8070ED960
320,GATHER-SCATTER,014549::802AD2A00
320,GATHER-SCATTER,008248::8048CB7A0
320,GATHER-SCATTER,009209::8038BCE30
320,GATHER-SCATTER,006179::802877800
320,GATHER-SCATTER,013057::801564480
320,GATHER-SCATTER,027217::805AC5390
320,GATHER-SCATTER,003045::802993780
320,GATHER-SCATTER,0113523::8050A8A70
320,GATHER-SCATTER,013057::807D04020
320,GATHER-SCATTER,0016649::806471170
320,GATHER-SCATTER,0016792::80652E8F0
320,GATHER-SCATTER,003489::805148BD0
320,GATHER-SCATTER,019477::805F1BD90
320,GATHER-SCATTER,017321::806288DA0
320,GATHER-SCATTER,0210319::803E75780
320,GATHER-SCATTER,026580::80681F820
320,GATHER-SCATTER,0221765::8084EF910
320,GATHER-SCATTER,014663::806911FE0
320,GATHER-SCATTER,011852::8043EC7F0
320,GATHER-SCATTER,001299::80203B990
320,GATHER-SCATTER,011852::80492FFE0
320,GATHER-SCATTER,01665::8021199E0
320,GATHER-SCATTER,001412::8051E3B20
321,GATHER-SCATTER,015231::80266F880
321,GATHER-SCATTER,023691::8021353D0
322,RANDOM,009129::804093380
322,RANDOM,003514::801F08FB0
322,RANDOM,001501::8018C8AF0
322,RANDOM,0231706::811B90FA0
322,RANDOM,002824::8028D6DF0
322,RANDOM,027684::80A5044A0
322,RANDOM,0217::81054CBF0
322,RANDOM,0010057::80C3B78E0
322,RANDOM,0235920::810FD17D0
322,RANDOM,00220::8028EFE80
323,CYCLE,0113935::807B6EA00
323,CYCLE,01665::8005A25A0
323,CYCLE,025536::8043410B0
323,CYCLE,022::8078DC6E0
323,CYCLE,003149::8032FADC0
323,CYCLE,017222::8041EDC70
323,CYCLE,018819::805B9B260
323,CYCLE,0010709::80692A790
323,CYCLE,020::801A29950
323,CYCLE,017729::80720B3B0
324,GATHER-SCATTER,027217::80CE74A30
324,GATHER-SCATTER,0134091::80CD76230
324,GATHER-SCATTER,0017246::8066807B0
324,GATHER-SCATTER,007::80886BCB0
324,GATHER-SCATTER,006010::80303F3C0
324,GATHER-SCATTER,002627::8010BAAC0
324,GATHER-SCATTER,0120292::80869EB90
324,GATHER-SCATTER,019925::804404E30
324,GATHER-SCATTER,0238845::80E5DBE80
324,GATHER-SCATTER,0142973::80FE90E10
324,GATHER-SCATTER,01588::8044218D0
324,GATHER-SCATTER,0113090::804D08300
324,GATHER-SCATTER,014011::806967B30
324,GATHER-SCATTER,0029435::8103C25F0
324,GATHER-SCATTER,0043818::810872BA0
324,GATHER-SCATTER,00220::8012CD590
324,GATHER-SCATTER,018511::806A65A10
324,GATHER-SCATTER,0243805::81172B400
325,SCATTER-GATHER,015231::80266F880
325,SCATTER-GATHER,023691::8021353D0
326,RANDOM,003514::8024E3660
326,RANDOM,0115700::80D4023F0
326,RANDOM,0225215::8092FCDA0
326,RANDOM,011657::807BB34C0
327,STACK,0137218::80F2398D0
327,STACK,0210997::80468CA80
327,STACK,012561::8027E6880
328,RANDOM,011::8000FD100
328,RANDOM,027140::8093EFCC0
328,RANDOM,016031::809BEDF40
328,RANDOM,0225215::8092F0090
328,RANDOM,004503::809FCC180
328,RANDOM,0215186::80598ED20
328,RANDOM,0010404::806ACD410
328,RANDOM,026024::802B7F0F0
328,RANDOM,026860::80ABDE970
328,RANDOM,0120691::80AB23890
328,RANDOM,021575::800DCD640
328,RANDOM,008798::8054C12F0
329,BIPARTITE,015231::80266F880
329,BIPARTITE,023691::8021353D0
330,GATHER-SCATTER,0218438::80EC55690
330,GATHER-SCATTER,0013078::8054D8C00
330,GATHER-SCATTER,009665::803DF4C30
330,GATHER-SCATTER,012381::8038CAD60
330,GATHER-SCATTER,013345::80BA543E0
330,GATHER-SCATTER,002952::80C905A50
330,GATHER-SCATTER,0128590::80ADBB8A0
330,GATHER-SCATTER,008::80995DD70
330,GATHER-SCATTER,021::803F1D770
330,GATHER-SCATTER,0010060::803B2B200
330,GATHER-SCATTER,029089::803C2EC60
330,GATHER-SCATTER,0111141::80A480AC0
330,GATHER-SCATTER,023525::801C66F60
330,GATHER-SCATTER,017321::8081C4F10
330,GATHER-SCATTER,0135290::80D456820
330,GATHER-SCATTER,0024869::80BE3FA80
330,GATHER-SCATTER,021258::8038DE530
330,GATHER-SCATTER,0116425::80610E010
330,GATHER-SCATTER,0011808::804622AD0
330,GATHER-SCATTER,004403::8023A3220
330,GATHER-SCATTER,025981::802A66370
330,GATHER-SCATTER,001501::802097E60
330,GATHER-SCATTER,006052::8033DBB90
330,GATHER-SCATTER,001244::80C7D0E10
330,GATHER-SCATTER,015::803DE4A90
330,GATHER-SCATTER,0028611::80AA89060
330,GATHER-SCATTER,017649::80C527330
331,GATHER-SCATTER,0130902::80D08B7F0
331,GATHER-SCATTER,0025960::80B44AC00
331,GATHER-SCATTER,017327::804D33800
331,GATHER-SCATTER,0027995::80A4855B0
331,GATHER-SCATTER,02915::800745F10
331,GATHER-SCATTER,0017400::809BB6E70
331,GATHER-SCATTER,0114674::80728BF80
331,GATHER-SCATTER,021749::801B33CF0
331,GATHER-SCATTER,0013029::805F64240
331,GATHER-SCATTER,028800::80C166050
331,GATHER-SCATTER,011296::800C08200
331,GATHER-SCATTER,0117070::806477B00
331,GATHER-SCATTER,019535::80BAFF4A0
331,GATHER-SCATTER,0133826::80E6760A0
331,GATHER-SCATTER,01467::808D1F340
331,GATHER-SCATTER,021611::8051B3BF0
331,GATHER-SCATTER,0010709::805B9FF00
331,GATHER-SCATTER,0024856::80929AC10
332,RANDOM,0071::804DA4170
332,RANDOM,0116781::806AABF40
332,RANDOM,0048309::811C2F680
332,RANDOM,006::805D2D5C0
332,RANDOM,01522::801CCAF30
332,RANDOM,0228054::80A9B5370
332,RANDOM,003::805874660
332,RANDOM,0018679::80934B170
332,RANDOM,019::8096751E0
333,SCATTER-GATHER,014663::8056D24A0
333,SCATTER-GATHER,0125699::80A716810
333,SCATTER-GATHER,0015040::80780EAF0
333,SCATTER-GATHER,0011128::80465E020
333,SCATTER-GATHER,0213137::8062E7A30
333,SCATTER-GATHER,0210690::8041293F0
333,SCATTER-GATHER,002845::80C95D120
333,SCATTER-GATHER,0113304::805F23670
333,SCATTER-GATHER,00220::80AE6EAD0
333,SCATTER-GATHER,023::8001694F0
333,SCATTER-GATHER,016254::80A66B910
333,SCATTER-GATHER,007548::8040AE4F0
333,SCATTER-GATHER,0115915::80C136480
333,SCATTER-GATHER,009::8061AD3B0
333,SCATTER-GATHER,015055::80C54A950
333,SCATTER-GATHER,003::805990DF0
333,SCATTER-GATHER,0012::80A42A870
333,SCATTER-GATHER,016643::803C62630
334,CYCLE,005425::807982750
334,CYCLE,028183::807341220
335,SCATTER-GATHER,0050202::812D129C0
335,SCATTER-GATHER,0222::812D127D0
336,CYCLE,019740::80E93E900
336,CYCLE,0010::806194950
336,CYCLE,001686::8010D33A0
336,CYCLE,01547::8002E86B0
337,BIPARTITE,0221891::80AEA5480
337,BIPARTITE,021575::800F1D640
337,BIPARTITE,021831::800D50B30
337,BIPARTITE,01362::80A3B5EF0
337,BIPARTITE,0224449::80FF51600
337,BIPARTITE,0210185::80C4A9230
337,BIPARTITE,0225690::80ABA62A0
337,BIPARTITE,0111425::80AE269B0
337,BIPARTITE,012719::80B445750
337,BIPARTITE,002991::80269E400
337,BIPARTITE,0222268::8086D3BD0
337,BIPARTITE,022758::80B943DB0
338,SCATTER-GATHER,0050202::812D129C0
338,SCATTER-GATHER,0222::812D127D0
339,FAN-IN,01490::8004FB470
339,FAN-IN,004503::8086C1DC0
339,FAN-IN,0115249::808FC1560
339,FAN-IN,003144::80C20DA90
339,FAN-IN,0033245::80EBE7E20
339,FAN-IN,005::808EF5E10
340,RANDOM,0241121::80F2E7070
340,RANDOM,0211::80A309670
340,RANDOM,0025534::8096EC6D0
340,RANDOM,01420::8051BABA0
340,RANDOM,0014804::809787720
340,RANDOM,0131086::80C1843D0
340,RANDOM,002385::806954880
340,RANDOM,014011::80681D590
340,RANDOM,016388::81211ED00
340,RANDOM,0040836::80F06ABB0
340,RANDOM,01362::800597E90
341,RANDOM,0119::8000DB3C0
341,RANDOM,0119::811DCA9B0
341,RANDOM,0228101::80B0C3F40
341,RANDOM,0223::811B9B160
341,RANDOM,0222::800051110
341,RANDOM,0118::811B6E170
341,RANDOM,0121::8000E1590
341,RANDOM,0249118::814965B00
341,RANDOM,0223::811A65E30
342,STACK,0249176::812A70ED0
342,STACK,0049508::812A70E80
343,BIPARTITE,0013157::804CF5230
343,BIPARTITE,015055::805EF85E0
343,BIPARTITE,025981::80515A830
343,BIPARTITE,010::80047AC40
343,BIPARTITE,005425::802B1AD20
343,BIPARTITE,0014254::8086EB930
343,BIPARTITE,020::802792890
343,BIPARTITE,012::80011FF60
343,BIPARTITE,0214::80B712AB0
343,BIPARTITE,0024779::8093195F0
343,BIPARTITE,003881::802410130
343,BIPARTITE,015723::8041B2490
343,BIPARTITE,004403::807DAC1F0
343,BIPARTITE,001024::8029ADDF0
343,BIPARTITE,018511::8088B8A90
343,BIPARTITE,020::80235BCC0
344,GATHER-SCATTER,0223::811A4DBD0
344,GATHER-SCATTER,0119::8000DB3C0
344,GATHER-SCATTER,0228101::80B0C3F40
344,GATHER-SCATTER,0119::811B88600
344,GATHER-SCATTER,0119::811DCA9B0
344,GATHER-SCATTER,0223::811B9B160
344,GATHER-SCATTER,0118::812D06150
344,GATHER-SCATTER,0118::811B6E170
344,GATHER-SCATTER,0118::811B9B110
344,GATHER-SCATTER,0121::8000E1590
344,GATHER-SCATTER,0249118::814965B00
344,GATHER-SCATTER,0222::811D80C30
344,GATHER-SCATTER,0118::811A67510
344,GATHER-SCATTER,0148016::811DCA680
345,GATHER-SCATTER,013858::8095526B0
345,GATHER-SCATTER,001124::8026687E0
345,GATHER-SCATTER,0218267::80BAE7420
345,GATHER-SCATTER,026624::8110FA000
345,GATHER-SCATTER,0217125::806DD7B70
345,GATHER-SCATTER,01729::805E120A0
345,GATHER-SCATTER,02843::800D21FF0
345,GATHER-SCATTER,0129000::80B9B49F0
345,GATHER-SCATTER,011852::80D6271B0
345,GATHER-SCATTER,011813::800D0F970
345,GATHER-SCATTER,0040360::80F091410
345,GATHER-SCATTER,0024550::80FFF4150
345,GATHER-SCATTER,004503::80C33DAC0
345,GATHER-SCATTER,01688::8027DF560
345,GATHER-SCATTER,004503::809320130
345,GATHER-SCATTER,0214621::80603F590
345,GATHER-SCATTER,016163::802F78670
345,GATHER-SCATTER,0118::80E8D9DE0
345,GATHER-SCATTER,001124::8043A6650
345,GATHER-SCATTER,0028237::80A5F9F20
345,GATHER-SCATTER,0012::80C05E250
345,GATHER-SCATTER,0021884::80813F2F0
345,GATHER-SCATTER,009371::8043A0FB0
346,FAN-IN,012::8006757B0
346,FAN-IN,011157::80108E830
346,FAN-IN,013037::80604A560
346,FAN-IN,029089::80A06E7F0
346,FAN-IN,0112637::804D02430
346,FAN-IN,023833::80197C0D0
346,FAN-IN,0111433::80649BBB0
347,BIPARTITE,025075::802F789E0
347,BIPARTITE,0231744::80C07AA10
347,BIPARTITE,0112497::804D99520
347,BIPARTITE,017732::8072C4900
347,BIPARTITE,02915::802F44090
347,BIPARTITE,021918::8019CA470
347,BIPARTITE,025075::80A2BA120
347,BIPARTITE,0213737::80523F8F0
347,BIPARTITE,0227786::80B79F620
347,BIPARTITE,0210261::804584340
347,BIPARTITE,0033750::80C9DD950
347,BIPARTITE,016643::805FAC670
347,BIPARTITE,01588::806240640
347,BIPARTITE,01292::8006293D0
347,BIPARTITE,0235711::80E65F260
347,BIPARTITE,011657::8033AD6C0
347,BIPARTITE,01292::800DF30E0
347,BIPARTITE,01588::800425D10
348,FAN-IN,013264::80D454600
348,FAN-IN,0138335::80E7D5AB0
348,FAN-IN,009587::8038DF660
348,FAN-IN,018617::8073E7BB0
348,FAN-IN,01688::801703570
348,FAN-IN,0225263::80E6BFD50
348,FAN-IN,0022422::808431490
348,FAN-IN,0210::8097F63E0
348,FAN-IN,0213952::810AD3A90
348,FAN-IN,009571::80E72DC60
348,FAN-IN,022828::808ED6780
348,FAN-IN,0130902::811AF52C0
348,FAN-IN,0126191::809D2B0F0
348,FAN-IN,0014381::805C69E20
349,CYCLE,01420::800A624A0
349,CYCLE,001457::800FF9AA0
349,CYCLE,013145::8019225A0
349,CYCLE,001::8019C00E0
349,CYCLE,01292::800DF7070
349,CYCLE,001244::8019E4030
349,CYCLE,001241::801774BC0
349,CYCLE,01502::8014063B0
350,RANDOM,015231::80266F880
350,RANDOM,023691::8021353D0
351,FAN-IN,012::800151C60
351,FAN-IN,022::800219480
351,FAN-IN,020::8001B94D0
351,FAN-IN,022::8001A6870
351,FAN-IN,023::8002A0E00
351,FAN-IN,01522::8002AE470
351,FAN-IN,012::80021B2C0
351,FAN-IN,01502::800296920
351,FAN-IN,022::8000FC360
352,FAN-OUT,011474::802CD6180
352,FAN-OUT,00908::800DD0D90
352,FAN-OUT,0021142::8080CCA70
352,FAN-OUT,0234395::80C795AA0
352,FAN-OUT,011056::800865880
352,FAN-OUT,001686::8012A2940
352,FAN-OUT,016163::807A3DCC0
352,FAN-OUT,0223030::80E4D7D80
352,FAN-OUT,017861::810BE0380
352,FAN-OUT,0014804::80577B890
352,FAN-OUT,0017854::80824B890
352,FAN-OUT,0032059::812988BF0
352,FAN-OUT,004403::80F962B10
352,FAN-OUT,006010::80363C8F0
353,FAN-OUT,022::8001D6FF0
353,FAN-OUT,023::800240940
353,FAN-OUT,012::800063990
353,FAN-OUT,023::80027BA60
353,FAN-OUT,022::8001B12D0
353,FAN-OUT,023::8001B8810
353,FAN-OUT,020::8000440E0
353,FAN-OUT,020::8001C97D0
353,FAN-OUT,022::8000F9470
353,FAN-OUT,022::80010F3C0
353,FAN-OUT,00220::80014F7B0
354,STACK,0119::812A09CF0
354,STACK,0049365::812A09D40
355,SCATTER-GATHER,0235509::80D86A880
355,SCATTER-GATHER,0012979::80593EE80
355,SCATTER-GATHER,009371::8081AFAE0
355,SCATTER-GATHER,0026174::8099B03F0
355,SCATTER-GATHER,0017863::81198DE10
355,SCATTER-GATHER,0043735::8107BB990
355,SCATTER-GATHER,0116214::80CD829F0
355,SCATTER-GATHER,001::8029FC480
355,SCATTER-GATHER,0235509::80CEC5700
356,CYCLE,015863::8029A03B0
356,CYCLE,001299::8010F8CE0
356,CYCLE,01522::802126270
356,CYCLE,023833::80426FC30
356,CYCLE,023842::804EE25D0
356,CYCLE,0014766::805C42580
356,CYCLE,002439::80604C300
356,CYCLE,013083::8025EF980
356,CYCLE,013083::803CF7A80
356,CYCLE,002824::805DFF260
356,CYCLE,0220541::8083C1550
357,BIPARTITE,0249176::812A70ED0
357,BIPARTITE,0049508::812A70E80
358,STACK,027444::803C925B0
358,STACK,0021884::808444690
358,STACK,0214615::808FD5CA0
358,STACK,0223908::80C77C800
358,STACK,0111631::805A507F0
358,STACK,02915::801BB7D10
358,STACK,002991::8025D1EB0
358,STACK,0231744::80BD30B70
358,STACK,0021142::809F26890
358,STACK,0122916::80DE5F400
358,STACK,0020846::809406BF0
358,STACK,0138395::80F1404E0
358,STACK,0033780::80E3C0300
358,STACK,01729::8083CF250
358,STACK,0032564::80C97F160
359,GATHER-SCATTER,001124::8009F1D10
359,GATHER-SCATTER,0221032::81161EF90
359,GATHER-SCATTER,0018049::80E3027B0
359,GATHER-SCATTER,001068::803793A30
359,GATHER-SCATTER,0020248::80EBC6500
359,GATHER-SCATTER,011852::801079B80
359,GATHER-SCATTER,0022732::80EC7C2B0
359,GATHER-SCATTER,0146265::81243E2A0
359,GATHER-SCATTER,025768::80372CF70
359,GATHER-SCATTER,021831::80C8A8AA0
359,GATHER-SCATTER,0138335::80E83FA70
359,GATHER-SCATTER,029404::8041A3440
359,GATHER-SCATTER,008248::8037032F0
359,GATHER-SCATTER,005175::809768440
359,GATHER-SCATTER,0014277::80C7A4440
359,GATHER-SCATTER,0117143::806B971B0
359,GATHER-SCATTER,0118::811A79C40
359,GATHER-SCATTER,021745::80E40C5F0
359,GATHER-SCATTER,004403::80EA96640
359,GATHER-SCATTER,0240304::80F542950
359,GATHER-SCATTER,024840::8028AE0B0
359,GATHER-SCATTER,0114674::81074B590
359,GATHER-SCATTER,0039668::80F1F4BD0
359,GATHER-SCATTER,0212::80879D150
359,GATHER-SCATTER,013554::80ECD6200
359,GATHER-SCATTER,0143493::810128800
359,GATHER-SCATTER,0025170::8098A91A0
360,SCATTER-GATHER,007042::804E674E0
360,SCATTER-GATHER,017729::802EAF7D0
360,SCATTER-GATHER,0111764::80A0780F0
360,SCATTER-GATHER,0124290::80B7F3B20
360,SCATTER-GATHER,0117::80F219920
360,SCATTER-GATHER,0210::809158E50
360,SCATTER-GATHER,0010060::803ED04F0
360,SCATTER-GATHER,0134939::80CF0E190
360,SCATTER-GATHER,014099::8018031B0
360,SCATTER-GATHER,0027621::80A9E6B10
360,SCATTER-GATHER,0138395::80E5C5420
360,SCATTER-GATHER,017615::80AB8D320
360,SCATTER-GATHER,003335::80ECF4060
360,SCATTER-GATHER,00908::805A69D20
360,SCATTER-GATHER,001267::8007C7660
360,SCATTER-GATHER,0115642::805E65780
361,GATHER-SCATTER,0119::811C597B0
361,GATHER-SCATTER,0048309::811C599A0
361,GATHER-SCATTER,0150240::812D22980
361,GATHER-SCATTER,0222::811B83280
362,STACK,015231::80266F880
362,STACK,023691::8021353D0
363,RANDOM,015231::80266F880
363,RANDOM,023691::8021353D0
364,GATHER-SCATTER,003045::8024129E0
364,GATHER-SCATTER,0020898::80DB58CC0
364,GATHER-SCATTER,017729::80D213A20
364,GATHER-SCATTER,002454::805A9CA20
364,GATHER-SCATTER,01665::803425BE0
364,GATHER-SCATTER,013057::801F61E70
364,GATHER-SCATTER,001::80C356B30
364,GATHER-SCATTER,0134976::80D601030
365,BIPARTITE,0148350::812D0C3C0
365,BIPARTITE,0148350::811FFF630
366,CYCLE,012::800052EF0
366,CYCLE,020::80010ECB0
366,CYCLE,00410::800248110
367,FAN-IN,0018405::806ED11A0
367,FAN-IN,028827::806DEA990
367,FAN-IN,016643::80762FE70
367,FAN-IN,021258::80088E940
367,FAN-IN,0042373::8124B1D90
367,FAN-IN,0027365::80DE18E90
367,FAN-IN,0013917::80E16D0B0
367,FAN-IN,0041407::80F454910
367,FAN-IN,0138335::80F181A50
367,FAN-IN,028::80A114780
367,FAN-IN,021575::8105CFDC0
367,FAN-IN,014549::8112C4010
367,FAN-IN,019329::807A249F0
368,RANDOM,0119::812A09CF0
368,RANDOM,0049365::812A09D40
369,BIPARTITE,0050202::812D129C0
369,BIPARTITE,0222::812D127D0
